Fri, 28 Aug 1998 17:04:39 -0300 (ADT)
File: abs_xsx_H2OH2O_CFT98.txt

These data are (apparently) computed from the fourier smoothed 
data. These data were used to create the actual figures printed
in TGC98. I have never used these data.

    Wavenumber   log(absorption cross-section/10^{-20} cm^2) 
     (cm^{-1}) 
     13870.7   -3.40478
     13873.7   -3.35037
     13876.7   -3.30094
     13879.7   -3.25666
     13882.7   -3.21768
     13885.7   -3.18404
     13888.7   -3.15578
     13891.7   -3.13282
     13894.7   -3.11506
     13897.7   -3.10235
     13900.8   -3.09445
     13903.8   -3.09113
     13906.8   -3.09206
     13909.8   -3.09691
     13912.8   -3.10529
     13915.8   -3.11681
     13918.8   -3.13104
     13921.8   -3.14753
     13924.8   -3.16582
     13927.8   -3.18545
     13930.8   -3.20597
     13933.8   -3.22692
     13936.8   -3.24784
     13939.8   -3.26831
     13942.9   -3.28792
     13945.9   -3.30627
     13948.9   -3.32302
     13951.9   -3.33782
     13954.9   -3.35039
     13957.9   -3.36046
     13960.9   -3.36781
     13963.9   -3.37224
     13966.9   -3.37363
     13969.9   -3.37186
     13972.9   -3.36686
     13975.9   -3.35860
     13978.9   -3.34711
     13982.0   -3.33242
     13985.0   -3.31462
     13988.0   -3.29382
     13991.0   -3.27018
     13994.0   -3.24387
     13997.0   -3.21510
     14000.0   -3.18410
     14003.0   -3.15113
     14006.0   -3.11645
     14009.0   -3.08036
     14012.0   -3.04316
     14015.0   -3.00517
     14018.0   -2.96672
     14021.1   -2.92814
     14024.1   -2.88976
     14027.1   -2.85193
     14030.1   -2.81498
     14033.1   -2.77924
     14036.1   -2.74506
     14039.1   -2.71274
     14042.1   -2.68260
     14045.1   -2.65495
     14048.1   -2.63006
     14051.1   -2.60820
     14054.1   -2.58963
     14057.1   -2.57456
     14060.2   -2.56322
     14063.2   -2.55578
     14066.2   -2.55239
     14069.2   -2.55319
     14072.2   -2.55827
     14075.2   -2.56770
     14078.2   -2.58151
     14081.2   -2.59971
     14084.2   -2.62225
     14087.2   -2.64907
     14090.2   -2.68006
     14093.2   -2.71509
     14096.2   -2.75396
     14099.2   -2.79648
     14102.3   -2.84240
     14105.3   -2.89142
     14108.3   -2.94324
     14111.3   -2.99752
     14114.3   -3.05388
     14117.3   -3.11192
     14120.3   -3.17124
     14123.3   -3.23137
     14126.3   -3.29188
     14129.3   -3.35230
     14132.3   -3.41215
     14135.3   -3.47095
     14138.3   -3.52822
     14141.4   -3.58351
     14144.4   -3.63634
     14147.4   -3.68628
     14150.4   -3.73289
     14153.4   -3.77578
     14156.4   -3.81457
     14159.4   -3.84892
     14162.4   -3.87853
     14165.4   -3.90314
     14168.4   -3.92251
     14171.4   -3.93647
     14174.4   -3.94488
     14177.4   -3.94768
     14180.5   -3.94480
     14183.5   -3.93628
     14186.5   -3.92218
     14189.5   -3.90259
     14192.5   -3.87768
     14195.5   -3.84765
     14198.5   -3.81273
     14201.5   -3.77321
     14204.5   -3.72939
     14207.5   -3.68162
     14210.5   -3.63026
     14213.5   -3.57571
     14216.5   -3.51836
     14219.5   -3.45865
     14222.6   -3.39697
     14225.6   -3.33377
     14228.6   -3.26945
     14231.6   -3.20442
     14234.6   -3.13908
     14237.6   -3.07380
     14240.6   -3.00895
     14243.6   -2.94483
     14246.6   -2.88176
     14249.6   -2.81999
     14252.6   -2.75977
     14255.6   -2.70129
     14258.6   -2.64471
     14261.7   -2.59015
     14264.7   -2.53770
     14267.7   -2.48742
     14270.7   -2.43932
     14273.7   -2.39339
     14276.7   -2.34958
     14279.7   -2.30783
     14282.7   -2.26803
     14285.7   -2.23008
     14288.7   -2.19384
     14291.7   -2.15916
     14294.7   -2.12588
     14297.7   -2.09385
     14300.8   -2.06291
     14303.8   -2.03288
     14306.8   -2.00363
     14309.8   -1.97499
     14312.8   -1.94684
     14315.8   -1.91906
     14318.8   -1.89156
     14321.8   -1.86423
     14324.8   -1.83703
     14327.8   -1.80992
     14330.8   -1.78287
     14333.8   -1.75589
     14336.8   -1.72901
     14339.8   -1.70228
     14342.9   -1.67576
     14345.9   -1.64954
     14348.9   -1.62372
     14351.9   -1.59842
     14354.9   -1.57375
     14357.9   -1.54987
     14360.9   -1.52691
     14363.9   -1.50501
     14366.9   -1.48433
     14369.9   -1.46499
     14372.9   -1.44714
     14375.9   -1.43091
     14378.9   -1.41641
     14382.0   -1.40374
     14385.0   -1.39300
     14388.0   -1.38425
     14391.0   -1.37755
     14394.0   -1.37293
     14397.0   -1.37041
     14400.0   -1.36997
     14403.0   -1.37160
     14406.0   -1.37525
     14409.0   -1.38085
     14412.0   -1.38832
     14415.0   -1.39756
     14418.0   -1.40846
     14421.1   -1.42090
     14424.1   -1.43472
     14427.1   -1.44980
     14430.1   -1.46597
     14433.1   -1.48309
     14436.1   -1.50098
     14439.1   -1.51951
     14442.1   -1.53850
     14445.1   -1.55782
     14448.1   -1.57731
     14451.1   -1.59686
     14454.1   -1.61632
     14457.1   -1.63559
     14460.2   -1.65457
     14463.2   -1.67317
     14466.2   -1.69132
     14469.2   -1.70896
     14472.2   -1.72604
     14475.2   -1.74253
     14478.2   -1.75842
     14481.2   -1.77369
     14484.2   -1.78835
     14487.2   -1.80242
     14490.2   -1.81592
     14493.2   -1.82888
     14496.2   -1.84135
     14499.2   -1.85336
     14502.3   -1.86497
     14505.3   -1.87621
     14508.3   -1.88715
     14511.3   -1.89782
     14514.3   -1.90828
     14517.3   -1.91856
     14520.3   -1.92870
     14523.3   -1.93874
     14526.3   -1.94870
     14529.3   -1.95860
     14532.3   -1.96846
     14535.3   -1.97827
     14538.3   -1.98805
     14541.4   -1.99776
     14544.4   -2.00741
     14547.4   -2.01697
     14550.4   -2.02641
     14553.4   -2.03570
     14556.4   -2.04479
     14559.4   -2.05364
     14562.4   -2.06221
     14565.4   -2.07046
     14568.4   -2.07832
     14571.4   -2.08574
     14574.4   -2.09269
     14577.4   -2.09910
     14580.5   -2.10493
     14583.5   -2.11013
     14586.5   -2.11466
     14589.5   -2.11847
     14592.5   -2.12153
     14595.5   -2.12379
     14598.5   -2.12524
     14601.5   -2.12583
     14604.5   -2.12555
     14607.5   -2.12437
     14610.5   -2.12227
     14613.5   -2.11924
     14616.5   -2.11527
     14619.5   -2.11035
     14622.6   -2.10447
     14625.6   -2.09762
     14628.6   -2.08980
     14631.6   -2.08102
     14634.6   -2.07127
     14637.6   -2.06056
     14640.6   -2.04889
     14643.6   -2.03626
     14646.6   -2.02268
     14649.6   -2.00816
     14652.6   -1.99272
     14655.6   -1.97636
     14658.6   -1.95909
     14661.7   -1.94095
     14664.7   -1.92195
     14667.7   -1.90211
     14670.7   -1.88147
     14673.7   -1.86005
     14676.7   -1.83790
     14679.7   -1.81506
     14682.7   -1.79157
     14685.7   -1.76749
     14688.7   -1.74287
     14691.7   -1.71779
     14694.7   -1.69230
     14697.7   -1.66649
     14700.8   -1.64043
     14703.8   -1.61421
     14706.8   -1.58791
     14709.8   -1.56163
     14712.8   -1.53546
     14715.8   -1.50950
     14718.8   -1.48385
     14721.8   -1.45860
     14724.8   -1.43385
     14727.8   -1.40970
     14730.8   -1.38625
     14733.8   -1.36359
     14736.8   -1.34179
     14739.8   -1.32095
     14742.9   -1.30114
     14745.9   -1.28242
     14748.9   -1.26486
     14751.9   -1.24851
     14754.9   -1.23341
     14757.9   -1.21959
     14760.9   -1.20709
     14763.9   -1.19590
     14766.9   -1.18604
     14769.9   -1.17750
     14772.9   -1.17025
     14775.9   -1.16429
     14778.9   -1.15957
     14782.0   -1.15605
     14785.0   -1.15368
     14788.0   -1.15239
     14791.0   -1.15214
     14794.0   -1.15285
     14797.0   -1.15444
     14800.0   -1.15684
     14803.0   -1.15998
     14806.0   -1.16377
     14809.0   -1.16813
     14812.0   -1.17299
     14815.0   -1.17827
     14818.0   -1.18388
     14821.1   -1.18977
     14824.1   -1.19586
     14827.1   -1.20207
     14830.1   -1.20837
     14833.1   -1.21468
     14836.1   -1.22096
     14839.1   -1.22716
     14842.1   -1.23324
     14845.1   -1.23917
     14848.1   -1.24491
     14851.1   -1.25044
     14854.1   -1.25573
     14857.1   -1.26078
     14860.2   -1.26555
     14863.2   -1.27005
     14866.2   -1.27425
     14869.2   -1.27817
     14872.2   -1.28178
     14875.2   -1.28509
     14878.2   -1.28810
     14881.2   -1.29079
     14884.2   -1.29318
     14887.2   -1.29526
     14890.2   -1.29703
     14893.2   -1.29849
     14896.2   -1.29964
     14899.2   -1.30048
     14902.3   -1.30100
     14905.3   -1.30121
     14908.3   -1.30111
     14911.3   -1.30071
     14914.3   -1.29999
     14917.3   -1.29898
     14920.3   -1.29767
     14923.3   -1.29608
     14926.3   -1.29421
     14929.3   -1.29208
     14932.3   -1.28970
     14935.3   -1.28709
     14938.3   -1.28428
     14941.4   -1.28129
     14944.4   -1.27816
     14947.4   -1.27490
     14950.4   -1.27156
     14953.4   -1.26818
     14956.4   -1.26478
     14959.4   -1.26143
     14962.4   -1.25816
     14965.4   -1.25501
     14968.4   -1.25203
     14971.4   -1.24927
     14974.4   -1.24678
     14977.4   -1.24459
     14980.5   -1.24274
     14983.5   -1.24129
     14986.5   -1.24027
     14989.5   -1.23971
     14992.5   -1.23964
     14995.5   -1.24009
     14998.5   -1.24108
     15001.5   -1.24263
     15004.5   -1.24476
     15007.5   -1.24746
     15010.5   -1.25074
     15013.5   -1.25460
     15016.5   -1.25903
     15019.5   -1.26402
     15022.6   -1.26956
     15025.6   -1.27561
     15028.6   -1.28216
     15031.6   -1.28918
     15034.6   -1.29664
     15037.6   -1.30451
     15040.6   -1.31276
     15043.6   -1.32135
     15046.6   -1.33025
     15049.6   -1.33943
     15052.6   -1.34885
     15055.6   -1.35848
     15058.6   -1.36829
     15061.7   -1.37826
     15064.7   -1.38837
     15067.7   -1.39858
     15070.7   -1.40888
     15073.7   -1.41926
     15076.7   -1.42970
     15079.7   -1.44019
     15082.7   -1.45072
     15085.7   -1.46130
     15088.7   -1.47191
     15091.7   -1.48257
     15094.7   -1.49326
     15097.7   -1.50401
     15100.8   -1.51481
     15103.8   -1.52566
     15106.8   -1.53659
     15109.8   -1.54759
     15112.8   -1.55868
     15115.8   -1.56986
     15118.8   -1.58114
     15121.8   -1.59254
     15124.8   -1.60405
     15127.8   -1.61569
     15130.8   -1.62746
     15133.8   -1.63937
     15136.8   -1.65143
     15139.8   -1.66365
     15142.9   -1.67602
     15145.9   -1.68856
     15148.9   -1.70127
     15151.9   -1.71416
     15154.9   -1.72724
     15157.9   -1.74051
     15160.9   -1.75400
     15163.9   -1.76771
     15166.9   -1.78165
     15169.9   -1.79583
     15172.9   -1.81029
     15175.9   -1.82501
     15178.9   -1.84004
     15182.0   -1.85538
     15185.0   -1.87105
     15188.0   -1.88707
     15191.0   -1.90346
     15194.0   -1.92023
     15197.0   -1.93740
     15200.0   -1.95497
     15203.0   -1.97296
     15206.0   -1.99137
     15209.0   -2.01021
     15212.0   -2.02945
     15215.0   -2.04910
     15218.0   -2.06914
     15221.1   -2.08955
     15224.1   -2.11029
     15227.1   -2.13134
     15230.1   -2.15264
     15233.1   -2.17415
     15236.1   -2.19582
     15239.1   -2.21758
     15242.1   -2.23937
     15245.1   -2.26111
     15248.1   -2.28274
     15251.1   -2.30417
     15254.1   -2.32532
     15257.1   -2.34613
     15260.2   -2.36651
     15263.2   -2.38639
     15266.2   -2.40570
     15269.2   -2.42437
     15272.2   -2.44235
     15275.2   -2.45960
     15278.2   -2.47607
     15281.2   -2.49174
     15284.2   -2.50660
     15287.2   -2.52064
     15290.2   -2.53388
     15293.2   -2.54635
     15296.2   -2.55809
     15299.2   -2.56917
     15302.3   -2.57964
     15305.3   -2.58961
     15308.3   -2.59917
     15311.3   -2.60844
     15314.3   -2.61753
     15317.3   -2.62658
     15320.3   -2.63574
     15323.3   -2.64514
     15326.3   -2.65493
     15329.3   -2.66527
     15332.3   -2.67629
     15335.3   -2.68815
     15338.3   -2.70097
     15341.4   -2.71489
     15344.4   -2.73002
     15347.4   -2.74645
     15350.4   -2.76428
     15353.4   -2.78356
     15356.4   -2.80434
     15359.4   -2.82666
     15362.4   -2.85050
     15365.4   -2.87586
     15368.4   -2.90268
     15371.4   -2.93090
     15374.4   -2.96043
     15377.4   -2.99117
     15380.5   -3.02297
     15383.5   -3.05571
     15386.5   -3.08920
     15389.5   -3.12327
     15392.5   -3.15773
     15395.5   -3.19239
     15398.5   -3.22704
     15401.5   -3.26147
     15404.5   -3.29549
     15407.5   -3.32890
     15410.5   -3.36150
     15413.5   -3.39313
     15416.5   -3.42363
     15419.5   -3.45284
     15422.6   -3.48064
     15425.6   -3.50695
     15428.6   -3.53168
     15431.6   -3.55479
     15434.6   -3.57625
     15437.6   -3.59609
     15440.6   -3.61434
     15443.6   -3.63106
     15446.6   -3.64636
     15449.6   -3.66035
     15452.6   -3.67318
     15455.6   -3.68502
     15458.6   -3.69606
     15461.7   -3.70650
     15464.7   -3.71657
     15467.7   -3.72648
     15470.7   -3.73648
     15473.7   -3.74680
     15476.7   -3.75767
     15479.7   -3.76931
     15482.7   -3.78195
     15485.7   -3.79577
     15488.7   -3.81096
     15491.7   -3.82769
     15494.7   -3.84608
     15497.7   -3.86623
     15500.8   -3.88823
     15503.8   -3.91212
     15506.8   -3.93790
     15509.8   -3.96556
     15512.8   -3.99504
     15515.8   -4.02623
     15518.8   -4.05902
     15521.8   -4.09326
     15524.8   -4.12875
     15527.8   -4.16528
     15530.8   -4.20261
     15533.8   -4.24049
     15536.8   -4.27865
     15539.8   -4.31679
     15542.9   -4.35462
     15545.9   -4.39185
     15548.9   -4.42817
     15551.9   -4.46330
     15554.9   -4.49694
     15557.9   -4.52884
     15560.9   -4.55873
     15563.9   -4.58639
     15566.9   -4.61162
     15569.9   -4.63423
     15572.9   -4.65409
     15575.9   -4.67108
     15578.9   -4.68513
     15582.0   -4.69620
     15585.0   -4.70428
     15588.0   -4.70940
     15591.0   -4.71164
     15594.0   -4.71110
     15597.0   -4.70792
     15600.0   -4.70226
     15603.0   -4.69433
     15606.0   -4.68434
     15609.0   -4.67254
     15612.0   -4.65921
     15615.0   -4.64461
     15618.0   -4.62904
     15621.1   -4.61281
     15624.1   -4.59621
     15627.1   -4.57954
     15630.1   -4.56311
     15633.1   -4.54720
     15636.1   -4.53208
     15639.1   -4.51803
     15642.1   -4.50528
     15645.1   -4.49405
     15648.1   -4.48455
     15651.1   -4.47694
     15654.1   -4.47138
     15657.1   -4.46797
     15660.2   -4.46682
     15663.2   -4.46798
     15666.2   -4.47148
     15669.2   -4.47732
     15672.2   -4.48550
     15675.2   -4.49594
     15678.2   -4.50860
     15681.2   -4.52336
     15684.2   -4.54011
     15687.2   -4.55873
     15690.2   -4.57905
     15693.2   -4.60092
     15696.2   -4.62418
     15699.2   -4.64862
     15702.3   -4.67408
     15705.3   -4.70035
     15708.3   -4.72725
     15711.3   -4.75459
     15714.3   -4.78218
     15717.3   -4.80985
     15720.3   -4.83740
     15723.3   -4.86469
     15726.3   -4.89155
     15729.3   -4.91782
     15732.3   -4.94338
     15735.3   -4.96810
     15738.3   -4.99185
     15741.4   -5.01454
     15744.4   -5.03608
     15747.4   -5.05637
     15750.4   -5.07535
     15753.4   -5.09295
     15756.4   -5.10912
     15759.4   -5.12383
     15762.4   -5.13702
     15765.4   -5.14868
     15768.4   -5.15878
     15771.4   -5.16731
     15774.4   -5.17425
     15777.4   -5.17961
     15780.5   -5.18337
     15783.5   -5.18554
     15786.5   -5.18614
     15789.5   -5.18517
     15792.5   -5.18264
     15795.5   -5.17858
     15798.5   -5.17300
     15801.5   -5.16594
     15804.5   -5.15741
     15807.5   -5.14746
     15810.5   -5.13612
     15813.5   -5.12343
     15816.5   -5.10944
     15819.5   -5.09420
     15822.6   -5.07777
     15825.6   -5.06020
     15828.6   -5.04158
     15831.6   -5.02197
     15834.6   -5.00145
     15837.6   -4.98010
     15840.6   -4.95801
     15843.6   -4.93529
     15846.6   -4.91201
     15849.6   -4.88830
     15852.6   -4.86424
     15855.6   -4.83996
     15858.6   -4.81555
     15861.7   -4.79113
     15864.7   -4.76680
     15867.7   -4.74268
     15870.7   -4.71887
     15873.7   -4.69548
     15876.7   -4.67259
     15879.7   -4.65031
     15882.7   -4.62873
     15885.7   -4.60792
     15888.7   -4.58795
     15891.7   -4.56890
     15894.7   -4.55082
     15897.7   -4.53375
     15900.8   -4.51773
     15903.8   -4.50278
     15906.8   -4.48892
     15909.8   -4.47616
     15912.8   -4.46448
     15915.8   -4.45386
     15918.8   -4.44429
     15921.8   -4.43572
     15924.8   -4.42811
     15927.8   -4.42139
     15930.8   -4.41551
     15933.8   -4.41040
     15936.8   -4.40597
     15939.8   -4.40214
     15942.9   -4.39883
     15945.9   -4.39595
     15948.9   -4.39339
     15951.9   -4.39107
     15954.9   -4.38888
     15957.9   -4.38673
     15960.9   -4.38453
     15963.9   -4.38219
     15966.9   -4.37961
     15969.9   -4.37671
     15972.9   -4.37341
     15975.9   -4.36964
     15978.9   -4.36533
     15982.0   -4.36041
     15985.0   -4.35485
     15988.0   -4.34858
     15991.0   -4.34157
     15994.0   -4.33380
     15997.0   -4.32525
     16000.0   -4.31591
     16003.0   -4.30577
     16006.0   -4.29485
     16009.0   -4.28315
     16012.0   -4.27072
     16015.0   -4.25757
     16018.0   -4.24376
     16021.1   -4.22933
     16024.1   -4.21435
     16027.1   -4.19886
     16030.1   -4.18295
     16033.1   -4.16669
     16036.1   -4.15015
     16039.1   -4.13342
     16042.1   -4.11659
     16045.1   -4.09973
     16048.1   -4.08294
     16051.1   -4.06630
     16054.1   -4.04990
     16057.1   -4.03383
     16060.2   -4.01815
     16063.2   -4.00296
     16066.2   -3.98832
     16069.2   -3.97429
     16072.2   -3.96093
     16075.2   -3.94830
     16078.2   -3.93643
     16081.2   -3.92536
     16084.2   -3.91512
     16087.2   -3.90572
     16090.2   -3.89716
     16093.2   -3.88944
     16096.2   -3.88254
     16099.2   -3.87644
     16102.3   -3.87111
     16105.3   -3.86649
     16108.3   -3.86255
     16111.3   -3.85920
     16114.3   -3.85640
     16117.3   -3.85406
     16120.3   -3.85211
     16123.3   -3.85047
     16126.3   -3.84904
     16129.3   -3.84775
     16132.3   -3.84650
     16135.3   -3.84521
     16138.3   -3.84379
     16141.4   -3.84218
     16144.4   -3.84028
     16147.4   -3.83804
     16150.4   -3.83540
     16153.4   -3.83229
     16156.4   -3.82869
     16159.4   -3.82454
     16162.4   -3.81984
     16165.4   -3.81456
     16168.4   -3.80871
     16171.4   -3.80229
     16174.4   -3.79533
     16177.4   -3.78785
     16180.5   -3.77989
     16183.5   -3.77149
     16186.5   -3.76273
     16189.5   -3.75365
     16192.5   -3.74432
     16195.5   -3.73482
     16198.5   -3.72521
     16201.5   -3.71559
     16204.5   -3.70601
     16207.5   -3.69656
     16210.5   -3.68731
     16213.5   -3.67831
     16216.5   -3.66963
     16219.5   -3.66133
     16222.6   -3.65344
     16225.6   -3.64601
     16228.6   -3.63904
     16231.6   -3.63256
     16234.6   -3.62657
     16237.6   -3.62106
     16240.6   -3.61601
     16243.6   -3.61138
     16246.6   -3.60714
     16249.6   -3.60322
     16252.6   -3.59958
     16255.6   -3.59614
     16258.6   -3.59283
     16261.7   -3.58957
     16264.7   -3.58628
     16267.7   -3.58286
     16270.7   -3.57924
     16273.7   -3.57534
     16276.7   -3.57107
     16279.7   -3.56637
     16282.7   -3.56116
     16285.7   -3.55540
     16288.7   -3.54903
     16291.7   -3.54202
     16294.7   -3.53434
     16297.7   -3.52599
     16300.8   -3.51697
     16303.8   -3.50730
     16306.8   -3.49701
     16309.8   -3.48615
     16312.8   -3.47479
     16315.8   -3.46299
     16318.8   -3.45085
     16321.8   -3.43847
     16324.8   -3.42596
     16327.8   -3.41343
     16330.8   -3.40101
     16333.8   -3.38883
     16336.8   -3.37704
     16339.8   -3.36575
     16342.9   -3.35512
     16345.9   -3.34528
     16348.9   -3.33634
     16351.9   -3.32845
     16354.9   -3.32170
     16357.9   -3.31622
     16360.9   -3.31208
     16363.9   -3.30937
     16366.9   -3.30816
     16369.9   -3.30850
     16372.9   -3.31043
     16375.9   -3.31397
     16378.9   -3.31912
     16382.0   -3.32586
     16385.0   -3.33419
     16388.0   -3.34404
     16391.0   -3.35536
     16394.0   -3.36808
     16397.0   -3.38212
     16400.0   -3.39738
     16403.0   -3.41375
     16406.0   -3.43112
     16409.0   -3.44937
     16412.0   -3.46836
     16415.0   -3.48798
     16418.0   -3.50807
     16421.1   -3.52852
     16424.1   -3.54917
     16427.1   -3.56991
     16430.1   -3.59060
     16433.1   -3.61113
     16436.1   -3.63136
     16439.1   -3.65120
     16442.1   -3.67053
     16445.1   -3.68927
     16448.1   -3.70733
     16451.1   -3.72463
     16454.1   -3.74110
     16457.1   -3.75669
     16460.2   -3.77135
     16463.2   -3.78503
     16466.2   -3.79772
     16469.2   -3.80937
     16472.2   -3.81999
     16475.2   -3.82956
     16478.2   -3.83809
     16481.2   -3.84557
     16484.2   -3.85203
     16487.2   -3.85747
     16490.2   -3.86193
     16493.2   -3.86542
     16496.2   -3.86797
     16499.2   -3.86962
     16502.3   -3.87040
     16505.3   -3.87035
     16508.3   -3.86950
     16511.3   -3.86790
     16514.3   -3.86559
     16517.3   -3.86261
     16520.3   -3.85900
     16523.3   -3.85482
     16526.3   -3.85011
     16529.3   -3.84491
     16532.3   -3.83928
     16535.3   -3.83327
     16538.3   -3.82693
     16541.4   -3.82031
     16544.4   -3.81348
     16547.4   -3.80647
     16550.4   -3.79936
     16553.4   -3.79219
     16556.4   -3.78502
     16559.4   -3.77792
     16562.4   -3.77093
     16565.4   -3.76412
     16568.4   -3.75754
     16571.4   -3.75123
     16574.4   -3.74527
     16577.4   -3.73968
     16580.5   -3.73452
     16583.5   -3.72984
     16586.5   -3.72566
     16589.5   -3.72203
     16592.5   -3.71898
     16595.5   -3.71652
     16598.5   -3.71468
     16601.5   -3.71348
     16604.5   -3.71291
     16607.5   -3.71300
     16610.5   -3.71372
     16613.5   -3.71507
     16616.5   -3.71705
     16619.5   -3.71962
     16622.6   -3.72277
     16625.6   -3.72648
     16628.6   -3.73070
     16631.6   -3.73540
     16634.6   -3.74056
     16637.6   -3.74612
     16640.6   -3.75205
     16643.6   -3.75830
     16646.6   -3.76484
     16649.6   -3.77161
     16652.6   -3.77859
     16655.6   -3.78573
     16658.6   -3.79299
     16661.7   -3.80034
     16664.7   -3.80774
     16667.7   -3.81517
     16670.7   -3.82258
     16673.7   -3.82997
     16676.7   -3.83730
     16679.7   -3.84456
     16682.7   -3.85174
     16685.7   -3.85881
     16688.7   -3.86576
     16691.7   -3.87259
     16694.7   -3.87930
     16697.7   -3.88587
     16700.8   -3.89230
     16703.8   -3.89859
     16706.8   -3.90474
     16709.8   -3.91075
     16712.8   -3.91662
     16715.8   -3.92236
     16718.8   -3.92796
     16721.8   -3.93343
     16724.8   -3.93877
     16727.8   -3.94399
     16730.8   -3.94909
     16733.8   -3.95408
     16736.8   -3.95898
     16739.8   -3.96378
     16742.9   -3.96851
     16745.9   -3.97318
     16748.9   -3.97781
     16751.9   -3.98241
     16754.9   -3.98700
     16757.9   -3.99163
     16760.9   -3.99630
     16763.9   -4.00106
     16766.9   -4.00594
     16769.9   -4.01096
     16772.9   -4.01618
     16775.9   -4.02164
     16778.9   -4.02736
     16782.0   -4.03339
     16785.0   -4.03977
     16788.0   -4.04654
     16791.0   -4.05374
     16794.0   -4.06138
     16797.0   -4.06951
     16800.0   -4.07814
     16803.0   -4.08728
     16806.0   -4.09694
     16809.0   -4.10711
     16812.0   -4.11779
     16815.0   -4.12895
     16818.0   -4.14056
     16821.1   -4.15256
     16824.1   -4.16491
     16827.1   -4.17754
     16830.1   -4.19035
     16833.1   -4.20328
     16836.1   -4.21621
     16839.1   -4.22904
     16842.1   -4.24165
     16845.1   -4.25392
     16848.1   -4.26572
     16851.1   -4.27694
     16854.1   -4.28743
     16857.1   -4.29707
     16860.2   -4.30574
     16863.2   -4.31333
     16866.2   -4.31974
     16869.2   -4.32486
     16872.2   -4.32862
     16875.2   -4.33096
     16878.2   -4.33182
     16881.2   -4.33119
     16884.2   -4.32906
     16887.2   -4.32544
     16890.2   -4.32038
     16893.2   -4.31394
     16896.2   -4.30620
     16899.2   -4.29728
     16902.3   -4.28730
     16905.3   -4.27641
     16908.3   -4.26479
     16911.3   -4.25262
     16914.3   -4.24009
     16917.3   -4.22743
     16920.3   -4.21484
     16923.3   -4.20256
     16926.3   -4.19079
     16929.3   -4.17978
     16932.3   -4.16972
     16935.3   -4.16082
     16938.3   -4.15327
     16941.4   -4.14725
     16944.4   -4.14289
     16947.4   -4.14033
     16950.4   -4.13967
     16953.4   -4.14098
     16956.4   -4.14429
     16959.4   -4.14961
     16962.4   -4.15693
     16965.4   -4.16617
     16968.4   -4.17726
     16971.4   -4.19006
     16974.4   -4.20443
     16977.4   -4.22020
     16980.5   -4.23715
     16983.5   -4.25506
     16986.5   -4.27369
     16989.5   -4.29279
     16992.5   -4.31208
     16995.5   -4.33131
     16998.5   -4.35018
     17001.5   -4.36845
     17004.5   -4.38584
     17007.5   -4.40212
     17010.5   -4.41706
     17013.5   -4.43046
     17016.5   -4.44212
     17019.5   -4.45190
     17022.6   -4.45969
     17025.6   -4.46539
     17028.6   -4.46895
     17031.6   -4.47035
     17034.6   -4.46960
     17037.6   -4.46678
     17040.6   -4.46195
     17043.6   -4.45524
     17046.6   -4.44679
     17049.6   -4.43679
     17052.6   -4.42543
     17055.6   -4.41291
     17058.6   -4.39948
     17061.7   -4.38538
     17064.7   -4.37085
     17067.7   -4.35614
     17070.7   -4.34149
     17073.7   -4.32713
     17076.7   -4.31329
     17079.7   -4.30017
     17082.7   -4.28796
     17085.7   -4.27680
     17088.7   -4.26684
     17091.7   -4.25818
     17094.7   -4.25088
     17097.7   -4.24500
     17100.8   -4.24054
     17103.8   -4.23747
     17106.8   -4.23576
     17109.8   -4.23533
     17112.8   -4.23607
     17115.8   -4.23786
     17118.8   -4.24056
     17121.8   -4.24402
     17124.8   -4.24807
     17127.8   -4.25254
     17130.8   -4.25726
     17133.8   -4.26206
     17136.8   -4.26679
     17139.8   -4.27129
     17142.9   -4.27543
     17145.9   -4.27910
     17148.9   -4.28222
     17151.9   -4.28472
     17154.9   -4.28656
     17157.9   -4.28773
     17160.9   -4.28824
     17163.9   -4.28816
     17166.9   -4.28754
     17169.9   -4.28649
     17172.9   -4.28513
     17175.9   -4.28359
     17178.9   -4.28204
     17182.0   -4.28063
     17185.0   -4.27955
     17188.0   -4.27897
     17191.0   -4.27906
     17194.0   -4.27998
     17197.0   -4.28190
     17200.0   -4.28494
     17203.0   -4.28921
     17206.0   -4.29480
     17209.0   -4.30177
     17212.0   -4.31013
     17215.0   -4.31987
     17218.0   -4.33093
     17221.1   -4.34323
     17224.1   -4.35664
     17227.1   -4.37098
     17230.1   -4.38607
     17233.1   -4.40166
     17236.1   -4.41749
     17239.1   -4.43328
     17242.1   -4.44873
     17245.1   -4.46350
     17248.1   -4.47727
     17251.1   -4.48972
     17254.1   -4.50052
     17257.1   -4.50937
     17260.2   -4.51596
     17263.2   -4.52005
     17266.2   -4.52140
     17269.2   -4.51982
     17272.2   -4.51516
     17275.2   -4.50733
     17278.2   -4.49627
     17281.2   -4.48200
     17284.2   -4.46459
     17287.2   -4.44416
     17290.2   -4.42088
     17293.2   -4.39501
     17296.2   -4.36683
     17299.2   -4.33667
     17302.3   -4.30492
     17305.3   -4.27201
     17308.3   -4.23838
     17311.3   -4.20452
     17314.3   -4.17091
     17317.3   -4.13805
     17320.3   -4.10645
     17323.3   -4.07659
     17326.3   -4.04894
     17329.3   -4.02393
     17332.3   -4.00197
     17335.3   -3.98341
     17338.3   -3.96855
