#Greenblatt, et al. O2-O2 absorption (ref: JGR, 95, 18577, 1990)
#4085 points (note: 335.2-663.4 nm & 1005.0-1136.8 nm & 1200-1350 nm)
# NOTE - "Made up" 1.26m band with 182.5cm-1 FWHM and 1.6 x 1.06m band (Bob Portmann, 2/26/97)
# CSZ 97/03/24 NB: added entry for 1137 nm = 0. 
# This makes it safe to interpolate between 1137 and 1200 nm, where
# there is no real data. This addition makes 4086 total points. 
#Column 1: wavelength in nm #column 2: "O4" absorption in cm^5 mol^-2
396.7	1.738e-49
396.9	2.317e-49
397.0	2.896e-49
397.2	3.475e-49
397.3	4.054e-49
397.5	5.213e-49
397.6	5.213e-49
397.8	6.371e-49
397.9	6.371e-49
398.1	6.950e-49
398.2	5.213e-49
398.4	6.950e-49
398.5	7.529e-49
398.7	9.267e-49
398.8	8.688e-49
399.0	9.267e-49
399.1	9.846e-49
399.3	1.043e-48
399.4	1.100e-48
399.6	1.158e-48
399.7	1.100e-48
399.9	9.267e-49
400.0	3.007e-48
400.2	3.360e-48
400.3	3.537e-48
400.5	3.302e-48
400.6	3.243e-48
400.8	3.302e-48
400.9	3.243e-48
401.1	3.302e-48
401.2	3.125e-48
401.4	3.184e-48
401.5	2.830e-48
401.7	3.066e-48
401.8	3.184e-48
402.0	3.243e-48
402.1	3.066e-48
402.3	3.184e-48
402.4	3.066e-48
402.6	3.125e-48
402.7	3.125e-48
402.9	3.360e-48
403.0	3.125e-48
403.2	3.066e-48
403.3	3.125e-48
403.5	3.360e-48
403.6	3.360e-48
403.8	3.302e-48
403.9	3.066e-48
404.1	2.948e-48
404.2	3.066e-48
404.4	3.302e-48
404.5	3.243e-48
404.7	3.184e-48
404.8	3.419e-48
405.0	3.596e-48
405.1	3.655e-48
405.3	3.184e-48
405.4	3.243e-48
405.6	3.125e-48
405.7	3.419e-48
405.8	3.478e-48
406.0	3.419e-48
406.1	3.184e-48
406.3	3.007e-48
406.4	3.125e-48
406.6	3.243e-48
406.7	3.125e-48
406.9	3.066e-48
407.0	2.889e-48
407.2	2.594e-48
407.3	2.417e-48
407.5	2.594e-48
407.6	2.417e-48
407.8	2.358e-48
407.9	2.181e-48
408.1	2.417e-48
408.2	2.417e-48
408.4	2.240e-48
408.5	2.299e-48
