This is Bob Kurucz's extraterrestrial solar spectrum, based on
a line-by-line calculation, a theoretical model of the Sun, and
relevant datasets.  It has been averaged to 1 cm-1 resolution.
The wavenumber column value refers to an average over plus and
minus 0.5 cm-1 around that value. The columns are tab-delimited.
97/04/24: CSZ added last line of flux = 49984 cm-1 = 0 Wm-2/cm-1
Wavenumber(cm-1)	SolarSpectrum(Wm-2/cm-1)
30620	9.574E-03
30621	6.266E-03
30622	7.564E-03
30623	1.494E-02
30624	1.668E-02
30625	1.138E-02
30626	8.058E-03
30627	9.574E-03
30628	1.197E-02
30629	1.304E-02
30630	1.213E-02
30631	1.113E-02
30632	1.235E-02
30633	1.165E-02
30634	8.792E-03
30635	9.961E-03
30636	1.368E-02
30637	1.487E-02
30638	1.395E-02
30639	1.425E-02
30640	1.347E-02
30641	1.243E-02
30642	1.482E-02
30643	1.400E-02
30644	1.109E-02
30645	1.412E-02
30646	1.527E-02
30647	1.280E-02
30648	1.426E-02
30649	1.498E-02
30650	1.082E-02
30651	6.280E-03
30652	7.924E-03
30653	1.198E-02
30654	1.229E-02
30655	1.046E-02
30656	1.111E-02
30657	1.405E-02
30658	1.363E-02
30659	1.001E-02
30660	7.051E-03
30661	9.204E-03
30662	1.206E-02
30663	9.078E-03
30664	6.683E-03
30665	7.177E-03
30666	8.550E-03
30667	1.007E-02
30668	7.848E-03
30669	7.827E-03
30670	1.252E-02
30671	1.586E-02
30672	1.807E-02
30673	1.870E-02
30674	1.441E-02
30675	9.477E-03
30676	9.849E-03
30677	1.047E-02
30678	8.894E-03
30679	1.022E-02
30680	1.164E-02
30681	1.090E-02
30682	1.401E-02
30683	1.700E-02
30684	1.478E-02
30685	1.049E-02
30686	8.343E-03
30687	9.682E-03
30688	8.814E-03
30689	8.266E-03
30690	1.264E-02
30691	1.246E-02
30692	7.860E-03
30693	7.868E-03
30694	1.209E-02
30695	1.714E-02
30696	1.972E-02
30697	1.775E-02
30698	1.296E-02
30699	1.257E-02
30700	1.589E-02
30701	1.433E-02
30702	1.059E-02
30703	9.016E-03
30704	6.349E-03
30705	5.166E-03
30706	9.205E-03
30707	1.232E-02
30708	1.266E-02
30709	1.360E-02
30710	1.450E-02
30711	1.622E-02
30712	1.740E-02
30713	1.665E-02
30714	1.473E-02
30715	1.077E-02
30716	1.033E-02
30717	1.196E-02
30718	7.305E-03
30719	1.964E-03
30720	1.529E-03
30721	3.676E-03
30722	5.580E-03
30723	5.462E-03
30724	5.267E-03
30725	5.490E-03
30726	5.851E-03
30727	9.982E-03
30728	1.512E-02
30729	1.371E-02
30730	8.014E-03
30731	4.671E-03
30732	3.161E-03
30733	2.283E-03
30734	5.020E-03
30735	8.618E-03
30736	8.323E-03
30737	9.975E-03
30738	1.517E-02
30739	1.669E-02
30740	1.494E-02
30741	1.066E-02
30742	4.698E-03
30743	4.455E-03
30744	9.614E-03
30745	1.355E-02
30746	1.390E-02
30747	1.085E-02
30748	9.645E-03
30749	1.078E-02
30750	1.067E-02
30751	1.054E-02
30752	8.125E-03
30753	4.265E-03
30754	3.092E-03
30755	5.528E-03
30756	7.478E-03
30757	8.114E-03
30758	1.134E-02
30759	1.287E-02
30760	1.038E-02
30761	9.913E-03
30762	1.261E-02
30763	1.167E-02
30764	7.932E-03
30765	5.135E-03
30766	5.035E-03
30767	7.581E-03
30768	9.155E-03
30769	1.064E-02
30770	1.189E-02
30771	1.191E-02
30772	8.506E-03
30773	3.179E-03
30774	1.250E-03
30775	4.656E-03
30776	8.840E-03
30777	8.170E-03
30778	9.220E-03
30779	1.205E-02
30780	1.197E-02
30781	1.265E-02
30782	1.062E-02
30783	4.827E-03
30784	2.363E-03
30785	2.917E-03
30786	2.502E-03
30787	3.116E-03
30788	4.270E-03
30789	6.246E-03
30790	1.250E-02
30791	1.664E-02
30792	1.540E-02
30793	1.263E-02
30794	1.255E-02
30795	1.634E-02
30796	1.794E-02
30797	1.324E-02
30798	6.079E-03
30799	4.036E-03
30800	7.414E-03
30801	1.211E-02
30802	1.330E-02
30803	1.054E-02
30804	1.035E-02
30805	1.256E-02
30806	1.233E-02
30807	1.196E-02
30808	1.467E-02
30809	1.727E-02
30810	1.576E-02
30811	1.111E-02
30812	8.998E-03
30813	8.323E-03
30814	5.486E-03
30815	3.405E-03
30816	4.940E-03
30817	8.236E-03
30818	7.735E-03
30819	4.376E-03
30820	4.882E-03
30821	9.401E-03
30822	1.047E-02
30823	8.439E-03
30824	8.424E-03
30825	6.104E-03
30826	3.853E-03
30827	7.961E-03
30828	1.288E-02
30829	1.424E-02
30830	1.546E-02
30831	1.749E-02
30832	1.644E-02
30833	1.126E-02
30834	5.958E-03
30835	3.176E-03
30836	2.354E-03
30837	4.194E-03
30838	6.032E-03
30839	6.967E-03
30840	7.762E-03
30841	6.866E-03
30842	9.053E-03
30843	1.369E-02
30844	1.355E-02
30845	1.099E-02
30846	1.310E-02
30847	1.456E-02
30848	9.209E-03
30849	6.193E-03
30850	1.005E-02
30851	1.114E-02
30852	8.205E-03
30853	6.683E-03
30854	5.024E-03
30855	6.730E-03
30856	1.179E-02
30857	1.040E-02
30858	5.371E-03
30859	4.398E-03
30860	3.923E-03
30861	3.669E-03
30862	5.677E-03
30863	5.274E-03
30864	2.353E-03
30865	1.884E-03
30866	3.728E-03
30867	4.139E-03
30868	4.223E-03
30869	7.980E-03
30870	1.115E-02
30871	1.083E-02
30872	1.200E-02
30873	1.093E-02
30874	5.481E-03
30875	2.708E-03
30876	3.409E-03
30877	7.031E-03
30878	1.233E-02
30879	1.239E-02
30880	7.886E-03
30881	6.606E-03
30882	9.187E-03
30883	1.035E-02
30884	9.571E-03
30885	8.202E-03
30886	5.038E-03
30887	2.361E-03
30888	1.997E-03
30889	4.215E-03
30890	5.650E-03
30891	3.252E-03
30892	3.183E-03
30893	8.129E-03
30894	1.129E-02
30895	8.438E-03
30896	4.144E-03
30897	4.402E-03
30898	9.296E-03
30899	1.193E-02
30900	9.271E-03
30901	8.041E-03
30902	9.227E-03
30903	8.289E-03
30904	6.943E-03
30905	6.043E-03
30906	3.155E-03
30907	8.202E-04
30908	1.181E-03
30909	2.789E-03
30910	5.221E-03
30911	6.104E-03
30912	3.885E-03
30913	4.160E-03
30914	6.450E-03
30915	5.634E-03
30916	6.528E-03
30917	1.118E-02
30918	1.316E-02
30919	9.999E-03
30920	5.554E-03
30921	2.457E-03
30922	1.189E-03
30923	2.061E-03
30924	4.035E-03
30925	8.193E-03
30926	1.450E-02
30927	1.719E-02
30928	1.269E-02
30929	8.859E-03
30930	1.211E-02
30931	1.331E-02
30932	1.198E-02
30933	1.204E-02
30934	8.070E-03
30935	4.611E-03
30936	6.090E-03
30937	6.892E-03
30938	5.984E-03
30939	8.512E-03
30940	1.081E-02
30941	7.622E-03
30942	4.788E-03
30943	4.616E-03
30944	5.357E-03
30945	7.846E-03
30946	1.005E-02
30947	9.757E-03
30948	6.320E-03
30949	2.322E-03
30950	1.124E-03
30951	2.954E-03
30952	5.897E-03
30953	6.256E-03
30954	4.141E-03
30955	2.145E-03
30956	2.678E-03
30957	4.788E-03
30958	3.841E-03
30959	2.567E-03
30960	4.291E-03
30961	5.764E-03
30962	7.756E-03
30963	8.691E-03
30964	7.296E-03
30965	8.890E-03
30966	9.973E-03
30967	6.990E-03
30968	4.265E-03
30969	3.260E-03
30970	3.065E-03
30971	2.526E-03
30972	1.404E-03
30973	2.144E-03
30974	4.496E-03
30975	6.515E-03
30976	8.462E-03
30977	8.185E-03
30978	5.169E-03
30979	3.055E-03
30980	2.747E-03
30981	2.360E-03
30982	3.285E-03
30983	5.964E-03
30984	6.502E-03
30985	6.216E-03
30986	6.669E-03
30987	5.177E-03
30988	2.939E-03
30989	2.264E-03
30990	2.005E-03
30991	1.872E-03
30992	3.041E-03
30993	5.879E-03
30994	9.760E-03
30995	1.143E-02
30996	9.452E-03
30997	6.520E-03
30998	4.100E-03
30999	3.004E-03
31000	3.887E-03
31001	6.264E-03
31002	9.622E-03
31003	1.237E-02
31004	1.442E-02
31005	1.260E-02
31006	7.998E-03
31007	8.858E-03
31008	1.131E-02
31009	1.014E-02
31010	9.061E-03
31011	9.373E-03
31012	7.967E-03
31013	4.859E-03
31014	3.992E-03
31015	7.359E-03
31016	1.084E-02
31017	9.043E-03
31018	5.403E-03
31019	3.210E-03
31020	3.003E-03
31021	7.135E-03
31022	1.174E-02
31023	1.141E-02
31024	9.673E-03
31025	9.108E-03
31026	6.354E-03
31027	2.592E-03
31028	2.519E-03
31029	5.371E-03
31030	5.649E-03
31031	3.990E-03
31032	5.981E-03
31033	7.493E-03
31034	5.167E-03
31035	5.656E-03
31036	1.002E-02
31037	1.465E-02
31038	1.663E-02
31039	1.620E-02
31040	1.413E-02
31041	9.294E-03
31042	5.276E-03
31043	4.092E-03
31044	4.241E-03
31045	7.324E-03
31046	1.197E-02
31047	1.119E-02
31048	5.680E-03
31049	2.609E-03
31050	2.398E-03
31051	3.241E-03
31052	5.674E-03
31053	9.003E-03
31054	9.680E-03
31055	8.931E-03
31056	1.205E-02
31057	1.373E-02
31058	9.986E-03
31059	8.377E-03
31060	1.130E-02
31061	1.180E-02
31062	1.001E-02
31063	8.770E-03
31064	7.714E-03
31065	8.909E-03
31066	1.038E-02
31067	8.756E-03
31068	8.487E-03
31069	1.220E-02
31070	1.120E-02
31071	4.974E-03
31072	3.155E-03
31073	6.805E-03
31074	7.590E-03
31075	3.697E-03
31076	1.719E-03
31077	2.506E-03
31078	3.749E-03
31079	4.856E-03
31080	7.002E-03
31081	1.073E-02
31082	1.419E-02
31083	1.442E-02
31084	1.174E-02
31085	8.170E-03
31086	5.376E-03
31087	7.900E-03
31088	1.323E-02
31089	1.586E-02
31090	1.670E-02
31091	1.494E-02
31092	1.027E-02
31093	7.148E-03
31094	6.590E-03
31095	6.450E-03
31096	5.811E-03
31097	5.172E-03
31098	7.459E-03
31099	9.952E-03
31100	6.552E-03
31101	2.789E-03
31102	2.806E-03
31103	2.244E-03
31104	1.022E-03
31105	1.670E-03
31106	3.602E-03
31107	4.013E-03
31108	4.118E-03
31109	4.817E-03
31110	3.468E-03
31111	1.604E-03
31112	1.586E-03
31113	3.938E-03
31114	7.003E-03
31115	6.962E-03
31116	7.334E-03
31117	1.047E-02
31118	1.221E-02
31119	1.275E-02
31120	1.321E-02
31121	1.228E-02
31122	9.076E-03
31123	5.074E-03
31124	2.199E-03
31125	1.805E-03
31126	2.835E-03
31127	2.635E-03
31128	2.089E-03
31129	4.217E-03
31130	9.156E-03
31131	1.166E-02
31132	9.115E-03
31133	7.530E-03
31134	8.402E-03
31135	6.003E-03
31136	3.390E-03
31137	4.836E-03
31138	5.255E-03
31139	3.118E-03
31140	2.860E-03
31141	4.098E-03
31142	4.775E-03
31143	4.925E-03
31144	5.155E-03
31145	5.802E-03
31146	5.343E-03
31147	6.763E-03
31148	9.338E-03
31149	7.563E-03
31150	4.290E-03
31151	2.270E-03
31152	3.365E-03
31153	8.605E-03
31154	1.262E-02
31155	1.336E-02
31156	1.180E-02
31157	7.452E-03
31158	4.086E-03
31159	4.878E-03
31160	7.843E-03
31161	1.018E-02
31162	1.033E-02
31163	1.092E-02
31164	1.415E-02
31165	1.476E-02
31166	1.212E-02
31167	1.276E-02
31168	1.350E-02
31169	1.218E-02
31170	1.227E-02
31171	1.011E-02
31172	6.508E-03
31173	6.174E-03
31174	6.496E-03
31175	8.337E-03
31176	1.294E-02
31177	1.433E-02
31178	1.271E-02
31179	1.155E-02
31180	1.222E-02
31181	1.387E-02
31182	1.111E-02
31183	7.214E-03
31184	8.475E-03
31185	1.130E-02
31186	1.141E-02
31187	7.678E-03
31188	3.718E-03
31189	5.329E-03
31190	9.076E-03
31191	9.229E-03
31192	8.671E-03
31193	1.028E-02
31194	1.332E-02
31195	1.593E-02
31196	1.631E-02
31197	1.562E-02
31198	1.273E-02
31199	1.015E-02
31200	1.197E-02
31201	1.123E-02
31202	7.771E-03
31203	7.817E-03
31204	1.132E-02
31205	1.326E-02
31206	8.941E-03
31207	5.071E-03
31208	6.470E-03
31209	7.983E-03
31210	7.866E-03
31211	7.700E-03
31212	6.878E-03
31213	6.362E-03
31214	5.243E-03
31215	2.528E-03
31216	1.361E-03
31217	3.232E-03
31218	6.219E-03
31219	6.776E-03
31220	6.309E-03
31221	7.172E-03
31222	7.314E-03
31223	8.940E-03
31224	1.302E-02
31225	1.306E-02
31226	1.053E-02
31227	1.196E-02
31228	1.238E-02
31229	1.141E-02
31230	1.257E-02
31231	1.102E-02
31232	8.262E-03
31233	7.640E-03
31234	8.286E-03
31235	7.232E-03
31236	3.656E-03
31237	1.725E-03
31238	2.330E-03
31239	4.404E-03
31240	6.910E-03
31241	6.934E-03
31242	7.140E-03
31243	1.103E-02
31244	1.072E-02
31245	4.753E-03
31246	2.465E-03
31247	5.225E-03
31248	9.699E-03
31249	1.082E-02
31250	8.824E-03
31251	1.118E-02
31252	1.591E-02
31253	1.657E-02
31254	1.518E-02
31255	1.564E-02
31256	1.609E-02
31257	1.358E-02
31258	1.094E-02
31259	1.171E-02
31260	1.284E-02
31261	1.252E-02
31262	1.019E-02
31263	6.267E-03
31264	3.515E-03
31265	4.479E-03
31266	9.735E-03
31267	1.321E-02
31268	1.021E-02
31269	4.162E-03
31270	8.349E-04
31271	1.731E-03
31272	5.615E-03
31273	7.929E-03
31274	7.222E-03
31275	7.326E-03
31276	8.332E-03
31277	9.804E-03
31278	8.438E-03
31279	3.873E-03
31280	4.304E-03
31281	9.433E-03
31282	9.947E-03
31283	5.100E-03
31284	4.339E-03
31285	1.010E-02
31286	1.357E-02
31287	1.049E-02
31288	5.764E-03
31289	4.626E-03
31290	6.275E-03
31291	7.548E-03
31292	9.267E-03
31293	8.928E-03
31294	5.282E-03
31295	4.759E-03
31296	7.672E-03
31297	8.917E-03
31298	6.932E-03
31299	5.046E-03
31300	4.682E-03
31301	3.231E-03
31302	2.854E-03
31303	6.874E-03
31304	1.126E-02
31305	1.093E-02
31306	6.733E-03
31307	3.220E-03
31308	3.294E-03
31309	3.594E-03
31310	2.044E-03
31311	1.184E-03
31312	2.001E-03
31313	4.266E-03
31314	6.255E-03
31315	6.013E-03
31316	4.952E-03
31317	5.163E-03
31318	5.069E-03
31319	3.885E-03
31320	4.187E-03
31321	4.717E-03
31322	4.092E-03
31323	6.156E-03
31324	8.339E-03
31325	6.622E-03
31326	5.939E-03
31327	5.820E-03
31328	5.121E-03
31329	4.947E-03
31330	2.932E-03
31331	1.779E-03
31332	3.599E-03
31333	8.226E-03
31334	1.315E-02
31335	1.400E-02
31336	1.299E-02
31337	1.027E-02
31338	6.126E-03
31339	8.204E-03
31340	1.308E-02
31341	1.415E-02
31342	1.519E-02
31343	1.581E-02
31344	1.471E-02
31345	1.279E-02
31346	1.140E-02
31347	1.376E-02
31348	1.654E-02
31349	1.545E-02
31350	1.381E-02
31351	1.412E-02
31352	1.092E-02
31353	5.388E-03
31354	4.077E-03
31355	4.948E-03
31356	6.929E-03
31357	7.453E-03
31358	6.888E-03
31359	1.134E-02
31360	1.364E-02
31361	8.632E-03
31362	4.702E-03
31363	7.142E-03
31364	1.124E-02
31365	1.075E-02
31366	8.706E-03
31367	8.981E-03
31368	8.483E-03
31369	5.222E-03
31370	2.441E-03
31371	2.185E-03
31372	4.515E-03
31373	5.652E-03
31374	4.132E-03
31375	5.605E-03
31376	8.361E-03
31377	7.336E-03
31378	5.882E-03
31379	8.781E-03
31380	1.270E-02
31381	1.193E-02
31382	9.159E-03
31383	8.030E-03
31384	5.861E-03
31385	4.374E-03
31386	5.667E-03
31387	5.352E-03
31388	3.146E-03
31389	3.511E-03
31390	6.571E-03
31391	6.546E-03
31392	5.539E-03
31393	6.681E-03
31394	6.817E-03
31395	6.937E-03
31396	5.924E-03
31397	3.594E-03
31398	2.573E-03
31399	5.908E-03
31400	1.235E-02
31401	1.237E-02
31402	6.511E-03
31403	3.486E-03
31404	3.095E-03
31405	3.027E-03
31406	3.001E-03
31407	2.087E-03
31408	2.083E-03
31409	3.978E-03
31410	7.101E-03
31411	1.015E-02
31412	9.199E-03
31413	6.572E-03
31414	6.129E-03
31415	4.890E-03
31416	2.869E-03
31417	2.395E-03
31418	2.817E-03
31419	3.213E-03
31420	3.560E-03
31421	3.314E-03
31422	2.837E-03
31423	2.466E-03
31424	1.936E-03
31425	2.641E-03
31426	6.081E-03
31427	9.963E-03
31428	1.059E-02
31429	7.075E-03
31430	3.195E-03
31431	3.965E-03
31432	6.177E-03
31433	6.901E-03
31434	6.549E-03
31435	3.984E-03
31436	4.050E-03
31437	5.982E-03
31438	4.663E-03
31439	4.729E-03
31440	6.987E-03
31441	6.650E-03
31442	4.224E-03
31443	2.023E-03
31444	1.232E-03
31445	2.427E-03
31446	4.424E-03
31447	5.432E-03
31448	6.881E-03
31449	9.515E-03
31450	1.130E-02
31451	1.018E-02
31452	8.542E-03
31453	1.179E-02
31454	1.450E-02
31455	1.048E-02
31456	4.267E-03
31457	2.723E-03
31458	7.568E-03
31459	1.189E-02
31460	9.899E-03
31461	5.573E-03
31462	5.754E-03
31463	7.717E-03
31464	7.816E-03
31465	1.020E-02
31466	1.327E-02
31467	1.518E-02
31468	1.661E-02
31469	1.696E-02
31470	1.639E-02
31471	1.420E-02
31472	1.070E-02
31473	6.690E-03
31474	6.189E-03
31475	1.095E-02
31476	1.364E-02
31477	1.204E-02
31478	1.305E-02
31479	1.576E-02
31480	1.587E-02
31481	1.245E-02
31482	7.007E-03
31483	4.143E-03
31484	6.334E-03
31485	1.046E-02
31486	9.413E-03
31487	6.610E-03
31488	8.593E-03
31489	9.315E-03
31490	9.096E-03
31491	1.031E-02
31492	8.232E-03
31493	8.037E-03
31494	1.074E-02
31495	1.201E-02
31496	1.350E-02
31497	1.340E-02
31498	1.266E-02
31499	1.113E-02
31500	5.894E-03
31501	4.198E-03
31502	6.170E-03
31503	6.629E-03
31504	7.125E-03
31505	6.523E-03
31506	5.486E-03
31507	7.163E-03
31508	1.209E-02
31509	1.548E-02
31510	1.617E-02
31511	1.729E-02
31512	1.676E-02
31513	1.289E-02
31514	9.784E-03
31515	7.910E-03
31516	6.844E-03
31517	9.661E-03
31518	1.038E-02
31519	6.686E-03
31520	7.158E-03
31521	1.255E-02
31522	1.238E-02
31523	8.234E-03
31524	1.005E-02
31525	1.416E-02
31526	1.540E-02
31527	1.283E-02
31528	9.394E-03
31529	9.837E-03
31530	1.221E-02
31531	1.214E-02
31532	7.721E-03
31533	5.452E-03
31534	1.005E-02
31535	1.427E-02
31536	1.472E-02
31537	1.229E-02
31538	8.437E-03
31539	7.648E-03
31540	7.616E-03
31541	6.444E-03
31542	5.523E-03
31543	3.965E-03
31544	4.184E-03
31545	6.609E-03
31546	6.740E-03
31547	3.802E-03
31548	4.019E-03
31549	6.570E-03
31550	4.790E-03
31551	2.925E-03
31552	5.942E-03
31553	1.100E-02
31554	1.188E-02
31555	7.753E-03
31556	5.639E-03
31557	4.944E-03
31558	3.776E-03
31559	5.103E-03
31560	6.491E-03
31561	6.490E-03
31562	8.546E-03
31563	1.113E-02
31564	9.505E-03
31565	7.259E-03
31566	6.804E-03
31567	7.164E-03
31568	7.857E-03
31569	5.608E-03
31570	3.907E-03
31571	4.137E-03
31572	3.058E-03
31573	2.348E-03
31574	5.638E-03
31575	1.125E-02
31576	1.028E-02
31577	4.373E-03
31578	4.209E-03
31579	8.492E-03
31580	9.003E-03
31581	6.941E-03
31582	7.199E-03
31583	8.101E-03
31584	6.593E-03
31585	3.690E-03
31586	2.396E-03
31587	2.593E-03
31588	2.559E-03
31589	3.770E-03
31590	5.516E-03
31591	6.524E-03
31592	7.881E-03
31593	8.870E-03
31594	9.345E-03
31595	8.104E-03
31596	5.679E-03
31597	6.043E-03
31598	8.019E-03
31599	9.714E-03
31600	1.291E-02
31601	1.352E-02
31602	1.044E-02
31603	9.192E-03
31604	8.564E-03
31605	7.100E-03
31606	7.318E-03
31607	7.684E-03
31608	6.252E-03
31609	4.891E-03
31610	3.470E-03
31611	2.620E-03
31612	3.441E-03
31613	5.223E-03
31614	9.099E-03
31615	1.128E-02
31616	7.509E-03
31617	2.807E-03
31618	1.696E-03
31619	2.834E-03
31620	4.417E-03
31621	4.714E-03
31622	3.572E-03
31623	2.236E-03
31624	2.750E-03
31625	5.507E-03
31626	6.394E-03
31627	4.343E-03
31628	2.418E-03
31629	1.670E-03
31630	3.335E-03
31631	7.622E-03
31632	8.826E-03
31633	6.782E-03
31634	6.797E-03
31635	7.246E-03
31636	5.860E-03
31637	5.962E-03
31638	8.124E-03
31639	7.511E-03
31640	4.821E-03
31641	3.086E-03
31642	2.326E-03
31643	3.183E-03
31644	4.400E-03
31645	3.799E-03
31646	2.351E-03
31647	1.494E-03
31648	1.203E-03
31649	1.847E-03
31650	2.952E-03
31651	3.311E-03
31652	4.475E-03
31653	7.356E-03
31654	9.150E-03
31655	7.971E-03
31656	4.733E-03
31657	2.858E-03
31658	3.204E-03
31659	4.148E-03
31660	4.992E-03
31661	4.141E-03
31662	2.302E-03
31663	3.903E-03
31664	6.330E-03
31665	3.949E-03
31666	1.644E-03
31667	2.754E-03
31668	4.793E-03
31669	7.201E-03
31670	7.785E-03
31671	6.266E-03
31672	6.232E-03
31673	5.635E-03
31674	5.097E-03
31675	9.952E-03
31676	1.272E-02
31677	8.244E-03
31678	4.534E-03
31679	3.130E-03
31680	4.023E-03
31681	8.859E-03
31682	1.256E-02
31683	1.191E-02
31684	8.803E-03
31685	8.600E-03
31686	1.297E-02
31687	1.498E-02
31688	1.149E-02
31689	7.656E-03
31690	5.515E-03
31691	3.674E-03
31692	5.685E-03
31693	8.793E-03
31694	6.212E-03
31695	3.119E-03
31696	5.670E-03
31697	1.143E-02
31698	1.581E-02
31699	1.760E-02
31700	1.772E-02
31701	1.726E-02
31702	1.499E-02
31703	9.531E-03
31704	4.586E-03
31705	3.891E-03
31706	6.491E-03
31707	1.032E-02
31708	1.197E-02
31709	1.092E-02
31710	1.259E-02
31711	1.356E-02
31712	1.055E-02
31713	7.127E-03
31714	3.601E-03
31715	3.182E-03
31716	5.668E-03
31717	5.637E-03
31718	5.116E-03
31719	6.317E-03
31720	8.066E-03
31721	1.175E-02
31722	1.221E-02
31723	7.344E-03
31724	5.341E-03
31725	8.517E-03
31726	9.843E-03
31727	9.489E-03
31728	1.026E-02
31729	9.701E-03
31730	1.164E-02
31731	1.339E-02
31732	1.091E-02
31733	8.085E-03
31734	6.056E-03
31735	4.961E-03
31736	6.011E-03
31737	6.861E-03
31738	6.037E-03
31739	7.302E-03
31740	9.756E-03
31741	9.581E-03
31742	9.245E-03
31743	1.057E-02
31744	1.141E-02
31745	1.375E-02
31746	1.615E-02
31747	1.497E-02
31748	1.044E-02
31749	8.387E-03
31750	1.281E-02
31751	1.462E-02
31752	9.560E-03
31753	4.782E-03
31754	4.465E-03
31755	6.091E-03
31756	6.449E-03
31757	6.354E-03
31758	5.950E-03
31759	4.316E-03
31760	3.404E-03
31761	4.219E-03
31762	5.205E-03
31763	4.772E-03
31764	3.137E-03
31765	2.286E-03
31766	3.485E-03
31767	5.287E-03
31768	8.156E-03
31769	1.032E-02
31770	7.506E-03
31771	5.160E-03
31772	8.549E-03
31773	1.181E-02
31774	1.098E-02
31775	1.133E-02
31776	1.248E-02
31777	1.066E-02
31778	8.470E-03
31779	5.497E-03
31780	3.310E-03
31781	3.786E-03
31782	3.758E-03
31783	3.642E-03
31784	5.248E-03
31785	5.878E-03
31786	4.099E-03
31787	3.399E-03
31788	4.969E-03
31789	5.783E-03
31790	3.788E-03
31791	1.996E-03
31792	1.857E-03
31793	1.980E-03
31794	1.916E-03
31795	1.557E-03
31796	1.422E-03
31797	1.290E-03
31798	1.104E-03
31799	9.965E-04
31800	9.610E-04
31801	1.117E-03
31802	1.574E-03
31803	3.770E-03
31804	5.575E-03
31805	5.413E-03
31806	6.084E-03
31807	5.508E-03
31808	4.134E-03
31809	5.957E-03
31810	7.955E-03
31811	7.258E-03
31812	5.291E-03
31813	6.086E-03
31814	1.006E-02
31815	8.982E-03
31816	4.767E-03
31817	5.658E-03
31818	8.781E-03
31819	1.182E-02
31820	1.354E-02
31821	1.137E-02
31822	9.401E-03
31823	1.007E-02
31824	1.083E-02
31825	9.009E-03
31826	6.909E-03
31827	9.175E-03
31828	1.325E-02
31829	1.238E-02
31830	7.421E-03
31831	7.686E-03
31832	1.095E-02
31833	8.330E-03
31834	4.852E-03
31835	5.402E-03
31836	6.712E-03
31837	7.372E-03
31838	6.565E-03
31839	5.242E-03
31840	4.353E-03
31841	5.217E-03
31842	1.036E-02
31843	1.549E-02
31844	1.425E-02
31845	8.488E-03
31846	4.319E-03
31847	5.651E-03
31848	9.403E-03
31849	1.081E-02
31850	1.048E-02
31851	9.318E-03
31852	8.117E-03
31853	8.432E-03
31854	1.120E-02
31855	1.349E-02
31856	1.307E-02
31857	1.193E-02
31858	1.080E-02
31859	1.059E-02
31860	1.070E-02
31861	1.031E-02
31862	1.100E-02
31863	1.151E-02
31864	1.001E-02
31865	9.696E-03
31866	1.265E-02
31867	1.236E-02
31868	7.260E-03
31869	4.308E-03
31870	4.077E-03
31871	2.593E-03
31872	1.406E-03
31873	4.553E-03
31874	9.048E-03
31875	9.508E-03
31876	7.977E-03
31877	6.497E-03
31878	7.278E-03
31879	9.799E-03
31880	8.707E-03
31881	8.210E-03
31882	1.036E-02
31883	1.102E-02
31884	9.089E-03
31885	8.524E-03
31886	1.053E-02
31887	1.093E-02
31888	9.759E-03
31889	7.733E-03
31890	7.479E-03
31891	6.899E-03
31892	4.188E-03
31893	3.788E-03
31894	3.633E-03
31895	2.480E-03
31896	2.406E-03
31897	1.883E-03
31898	9.085E-04
31899	2.211E-03
31900	6.089E-03
31901	1.052E-02
31902	1.318E-02
31903	1.175E-02
31904	8.718E-03
31905	6.573E-03
31906	4.433E-03
31907	4.755E-03
31908	7.371E-03
31909	9.765E-03
31910	1.062E-02
31911	1.099E-02
31912	1.099E-02
31913	7.382E-03
31914	5.249E-03
31915	7.419E-03
31916	6.514E-03
31917	3.710E-03
31918	3.112E-03
31919	5.008E-03
31920	1.036E-02
31921	1.235E-02
31922	7.530E-03
31923	4.103E-03
31924	5.116E-03
31925	7.734E-03
31926	1.082E-02
31927	1.197E-02
31928	9.790E-03
31929	5.674E-03
31930	2.432E-03
31931	3.111E-03
31932	5.624E-03
31933	5.570E-03
31934	4.765E-03
31935	4.885E-03
31936	3.597E-03
31937	3.160E-03
31938	6.589E-03
31939	1.011E-02
31940	1.106E-02
31941	1.061E-02
31942	1.116E-02
31943	1.292E-02
31944	1.299E-02
31945	1.111E-02
31946	7.336E-03
31947	5.766E-03
31948	8.602E-03
31949	1.025E-02
31950	8.114E-03
31951	5.468E-03
31952	4.109E-03
31953	3.563E-03
31954	4.331E-03
31955	4.989E-03
31956	4.830E-03
31957	6.578E-03
31958	9.567E-03
31959	1.073E-02
31960	1.139E-02
31961	9.141E-03
31962	4.090E-03
31963	3.006E-03
31964	6.890E-03
31965	1.138E-02
31966	1.214E-02
31967	1.040E-02
31968	1.130E-02
31969	1.272E-02
31970	1.249E-02
31971	1.189E-02
31972	9.767E-03
31973	7.449E-03
31974	5.905E-03
31975	6.779E-03
31976	8.667E-03
31977	7.670E-03
31978	4.885E-03
31979	5.368E-03
31980	8.849E-03
31981	9.916E-03
31982	9.327E-03
31983	6.711E-03
31984	4.011E-03
31985	5.652E-03
31986	7.759E-03
31987	6.287E-03
31988	4.957E-03
31989	5.773E-03
31990	3.957E-03
31991	2.237E-03
31992	4.474E-03
31993	8.005E-03
31994	1.025E-02
31995	1.001E-02
31996	1.127E-02
31997	1.472E-02
31998	1.567E-02
